"","code","name","level","parent_id","name_es","name_en","name_short_es","name_short_en"
1051,"8469","Typewriters other than printers of heading 8443; word processing machines","4digit",988.0,"Máquinas de escribir, excepto las impresoras de la partida 84.43; máquinas para tratamiento o procesamiento de textos.","Typewriters other than printers of heading 8443; word processing machines","Máquinas de escribir","Word processing machines"
1052,"8471","Automatic data processing machines and units thereof; magnetic or optical readers, machines for transcribing data onto data media in coded form and machines for processing such data, not elsewhere specified or included","4digit",988.0,"Máquinas automáticas para tratamiento o procesamiento de datos y sus unidades; lectores magnéticos u ópticos, máquinas para registro de datos sobre soporte en forma codificada y máquinas para tratamiento o procesamiento de estos datos, no expresados ni comprendidos en otra parte.","Automatic data processing machines and units thereof; magnetic or optical readers, machines for transcribing data onto data media in coded form and machines for processing such data, not elsewhere specified or included","Máquinas automáticas para tratamiento de datos","Automatic data processing machines"
1053,"8472","Other office machines (for example, hectograph or stencil duplicating machines, addressing machines, automatic banknote dispensers, coin-sorting machines, coin-counting or wrapping machines, pencil-sharpening machines, perforating or stapling machines)","4digit",988.0,"Las demás máquinas y aparatos de oficina (por ejemplo: copiadoras hectográficas, mimeógrafos, máquinas de imprimir direcciones, distribuidores automáticos de billetes de banco, máquinas de clasificar, contar o encartuchar monedas, sacapuntas, perforadoras, grapadoras).","Other office machines (for example, hectograph or stencil duplicating machines, addressing machines, automatic banknote dispensers, coin-sorting machines, coin-counting or wrapping machines, pencil-sharpening machines, perforating or stapling machines)","Las demás máquina de oficina","Other office machines"
1054,"8473","Parts and accessories (other than covers, carrying cases and the like) suitable for use solely or principally with machines of headings 8469 to 8472","4digit",988.0,"Partes y accesorios (excepto los estuches, fundas y similares) identificables como destinados, exclusiva o principalmente, a las máquinas o aparatos de las partidas 84.69 a 84.72.","Parts and accessories (other than covers, carrying cases and the like) suitable for use solely or principally with machines of headings 8469 to 8472","Partes y accesorios de máquinas de oficina","Parts and accessories for office machines"
1055,"8474","Machinery for sorting, screening, separating, washing, crushing, grinding, mixing or kneading earth, stone, ores or other mineral substances, in solid (including powder or paste) form; machinery for agglomerating, shaping or molding solid mineral fuels, c","4digit",988.0,"Máquinas y aparatos de clasificar, cribar, separar, lavar, quebrantar, triturar, pulverizar, mezclar, amasar o sobar, tierra, piedra u otra materia mineral sólida (incluidos el polvo y la pasta); máquinas de aglomerar, formar o moldear combustibles minerales sólidos, pastas cerámicas, cemento, yeso o demás materias minerales en polvo o pasta; máquinas de hacer moldes de arena para fundición.","Machinery for sorting, screening, separating, washing, crushing, grinding, mixing or kneading earth, stone, ores or other mineral substances, in solid (including powder or paste) form; machinery for agglomerating, shaping or molding solid mineral fuels, c","Máquinas para trabajar tierra, piedra, y otras sustancias minerales","Machinery for working earth, stone, and other mineral substances"
1056,"8475","Machines for assembling electric or electronic lamps, tubes or flashbulbs, in glass envelopes; machines for manufacturing or hot working glass or glassware; parts thereof","4digit",988.0,"Máquinas para montar lámparas, tubos o válvulas eléctricos o electrónicos o lámparas de destello, que tengan envoltura de vidrio; máquinas para fabricar o trabajar en caliente el vidrio o sus manufacturas.","Machines for assembling electric or electronic lamps, tubes or flashbulbs, in glass envelopes; machines for manufacturing or hot working glass or glassware; parts thereof","Máquinas para montar lámparas","Machines for assembling electric lamps"
1057,"8476","Automatic goods-vending machines (for example, postage stamp, cigarette, food or beverage machines), including money-changing machines; parts thereof","4digit",988.0,"Máquinas automáticas para la venta de productos (por ejemplo: sellos (estampillas), cigarrillos, alimentos, bebidas), incluidas las máquinas para cambiar moneda.","Automatic goods-vending machines (for example, postage stamp, cigarette, food or beverage machines), including money-changing machines; parts thereof","Máquinas automáticas para la venta de productos","Automatic goods-vending machines"
1058,"8477","Machinery for working rubber or plastics or for the manufacture of products from these materials, not specified or included elsewhere in this chapter; parts thereof","4digit",988.0,"Máquinas y aparatos para trabajar caucho o plástico o para fabricar productos de estas materias, no expresados ni comprendidos en otra parte de este Capítulo.","Machinery for working rubber or plastics or for the manufacture of products from these materials, not specified or included elsewhere in this chapter; parts thereof","Máquinas y aparatos para trabajar caucho o plástico","Machinery for working rubber or plastics"
1059,"8478","Machinery for preparing or making up tobacco, not specified or included elsewhere in this chapter; parts thereof","4digit",988.0,"Máquinas y aparatos para preparar o elaborar tabaco, no expresados ni comprendidos en otra parte de este Capítulo.","Machinery for preparing or making up tobacco, not specified or included elsewhere in this chapter; parts thereof","Máquinas para preparar tabaco","Machinery for preparing tobacco"
1060,"8479","Machines and mechanical appliances having individual functions, not specified or included elsewhere in this chapter; parts thereof","4digit",988.0,"Máquinas y aparatos mecánicos con función propia, no expresados ni comprendidos en otra parte de este Capítulo.","Machines and mechanical appliances having individual functions, not specified or included elsewhere in this chapter; parts thereof","Máquinas con función propia n.p.c.","Machines having individual functions n.e.c."
1061,"8481","Taps, cocks, valves and similar appliances, for pipes, boiler shells, tanks, vats or the like, including pressure-reducing valves and thermostatically controlled valves; parts thereof","4digit",988.0,"Artículos de grifería y órganos similares para tuberías, calderas, depósitos, cubas o continentes similares, incluidas las válvulas reductoras de presión y las válvulas termostáticas.","Taps, cocks, valves and similar appliances, for pipes, boiler shells, tanks, vats or the like, including pressure-reducing valves and thermostatically controlled valves; parts thereof","Artículos de grifería para tuberías, calderas, etc. ","Appliances for thermostatically controlled valves"
1062,"8482","Ball or roller bearings, and parts thereof","4digit",988.0,"Rodamientos de bolas, de rodillos o de agujas.","Ball or roller bearings, and parts thereof","Rodamientos de bolas","Ball or roller bearings"
